points0.pts
zone0.inf
 152 271
 38
PP0
PP1
PP2
PP3
PP4
PP5
PP6
PP7
PP8
PP9
PP10
PP11
PP12
PP13
PP14
PP15
PP16
PP17
PP18
PP19
PP20
PP21
PP22
PP23
PP24
PP25
PP26
PP27
PP28
PP29
PP30
PP31
PP32
PP33
PP34
PP35
PP36
PP37
 19176 1 9 0.00000000E+00 18 0.784185290 17 8.49101841E-02 16 0.154489577 19 -2.38893442E-02 20 -3.95406317E-03 24 9.64376237E-03 21 -5.10406680E-03 23 -1.37025141E-03 25 1.08889339E-03
 19177 1 9 0.00000000E+00 18 0.802590847 17 0.112526156 16 0.111547314 19 -1.54407527E-02 20 -8.67175404E-03 21 -3.91656486E-03 24 2.00129021E-03 23 -4.47132916E-04 25 -1.89390208E-04
 19178 1 9 0.00000000E+00 18 0.791470468 17 0.152519017 19 -2.71250959E-03 20 -7.61635182E-03 16 7.53680915E-02 21 -4.17553913E-03 24 -3.65225435E-03 23 1.11176574E-04 25 -1.31212128E-03
 19179 1 9 0.00000000E+00 18 0.740519762 17 0.208535984 19 1.55258114E-02 20 1.48943334E-03 16 4.89578433E-02 21 -6.43535703E-03 24 -6.44525141E-03 23 1.44188802E-04 25 -2.29242514E-03
 19180 1 9 0.00000000E+00 18 0.660850048 17 0.275180757 19 3.89493182E-02 20 1.53401615E-02 16 3.00207473E-02 21 -9.82276443E-03 24 -7.23103806E-03 23 -1.97459012E-04 25 -3.08976998E-03
 19181 1 9 0.00000000E+00 18 0.568933249 17 0.344463468 19 6.69826716E-02 20 2.92452611E-02 16 1.50572965E-02 21 -1.30688772E-02 24 -7.27748033E-03 23 -6.97767769E-04 25 -3.63778439E-03
 19182 1 9 0.00000000E+00 18 0.474624872 17 0.410517812 19 9.98034030E-02 20 4.02868502E-02 16 2.45810929E-03 21 -1.52780628E-02 24 -7.29410676E-03 23 -1.25727581E-03 25 -3.86161637E-03
 19183 1 9 0.00000000E+00 17 0.468473524 18 0.383469433 19 0.138180241 20 4.67975996E-02 16 -8.00275523E-03 21 -1.57577544E-02 24 -7.62632769E-03 23 -1.86613784E-03 25 -3.66783142E-03
 19184 1 9 0.00000000E+00 17 0.513507783 18 0.299332589 19 0.183088496 20 4.77691367E-02 16 -1.58719216E-02 21 -1.38419764E-02 24 -8.48022383E-03 23 -2.56277598E-03 25 -2.94108922E-03
 19185 1 9 0.00000000E+00 17 0.541521549 18 0.225102082 19 0.234994471 20 4.27429937E-02 21 -8.86991806E-03 16 -2.05370709E-02 24 -9.98020917E-03 23 -3.40517377E-03 25 -1.56870647E-03
 19186 1 9 0.00000000E+00 17 0.551075101 19 0.292793036 18 0.162258700 20 3.19641195E-02 21 -2.75212078E-04 16 -2.17564739E-02 24 -1.21306097E-02 23 -4.43826336E-03 25 5.09598933E-04
 19187 1 9 0.00000000E+00 17 0.544521511 19 0.353199095 18 0.110547736 20 1.65277794E-02 21 1.23473052E-02 16 -1.99426673E-02 24 -1.47955799E-02 23 -5.67980297E-03 25 3.27464938E-03
 19322 1 9 0.00000000E+00 18 0.591085613 16 0.374815375 17 -2.39039417E-02 20 4.11738455E-02 19 -4.08872552E-02 24 6.63131028E-02 21 -1.53593887E-02 23 -8.40055663E-03 25 1.51631972E-02
 19323 1 9 0.00000000E+00 18 0.628972232 16 0.338823020 17 -1.50874350E-02 20 3.77007611E-02 19 -4.00077775E-02 24 5.92368618E-02 21 -1.44281471E-02 23 -7.54552800E-03 25 1.23360110E-02
 19324 1 9 0.00000000E+00 18 0.669279218 16 0.299939871 17 -5.62144816E-03 20 3.33963446E-02 19 -3.85374315E-02 24 5.16252965E-02 21 -1.32324696E-02 23 -6.61351439E-03 25 9.76415817E-03
 19325 1 9 0.00000000E+00 18 0.711876869 16 0.258415788 17 4.34606941E-03 20 2.81322226E-02 19 -3.63069884E-02 24 4.34377491E-02 21 -1.17456783E-02 23 -5.59698697E-03 25 7.44091952E-03
 19326 1 9 0.00000000E+00 18 0.756504238 17 1.46752475E-02 16 0.214571416 20 2.17775647E-02 19 -3.30996774E-02 24 3.46463993E-02 21 -9.94388293E-03 23 -4.49016551E-03 25 5.35886642E-03
 19327 1 9 0.00000000E+00 18 0.802564800 17 2.53167059E-02 16 0.168841183 19 -2.86309067E-02 20 1.42500838E-02 24 2.52572987E-02 21 -7.81610049E-03 23 -3.29343462E-03 25 3.51038319E-03
 19328 1 9 0.00000000E+00 18 0.848384261 17 3.66070084E-02 16 0.121957250 19 -2.24756412E-02 20 5.70114050E-03 24 1.53744370E-02 21 -5.41150616E-03 23 -2.02540075E-03 25 1.88848213E-03
 19329 1 9 0.00000000E+00 18 0.887753367 17 5.06707653E-02 19 -1.37836579E-02 20 -2.59379600E-03 16 7.58213699E-02 24 5.48788207E-03 21 -3.06130201E-03 23 -7.75254332E-04 25 4.80617513E-04
 19330 1 9 0.00000000E+00 18 0.893127501 17 7.82926008E-02 19 5.82696230E-05 20 -3.88008496E-03 16 3.77413407E-02 21 -2.47133011E-03 24 -2.15045619E-03 23 4.47980783E-05 25 -7.62641546E-04
 19331 1 9 0.00000000E+00 18 0.826288283 17 0.134486139 19 2.26127580E-02 20 1.13062663E-02 16 1.77673101E-02 21 -6.01923792E-03 24 -4.39327862E-03 23 -1.42772260E-04 25 -1.90549728E-03
 19332 1 9 0.00000000E+00 18 0.726369798 17 0.202250406 19 5.15220016E-02 20 3.22890133E-02 16 6.57255854E-03 21 -1.10063609E-02 24 -4.37955186E-03 23 -7.69935374E-04 25 -2.84791016E-03
 19333 1 9 0.00000000E+00 18 0.621931314 17 0.268619418 19 8.54203701E-02 20 5.10908328E-02 16 -2.38981098E-03 21 -1.53814917E-02 24 -4.35293652E-03 23 -1.43781141E-03 25 -3.49988812E-03
 19334 1 9 0.00000000E+00 18 0.520379663 17 0.328937769 19 0.124755010 20 6.52135313E-02 16 -1.01932175E-02 21 -1.84179954E-02 24 -4.79720021E-03 23 -2.07774807E-03 25 -3.79979168E-03
 19335 1 9 0.00000000E+00 18 0.424793899 17 0.379974633 19 0.170371890 20 7.33310953E-02 16 -1.66732110E-02 21 -1.96044054E-02 24 -5.81116835E-03 23 -2.70121498E-03 25 -3.68150906E-03
 19336 1 9 0.00000000E+00 17 0.418821752 18 0.337276578 19 0.222970873 20 7.45187774E-02 21 -1.84181500E-02 16 -2.13608034E-02 24 -7.38848094E-03 23 -3.34800896E-03 25 -3.07256333E-03
 19337 1 9 0.00000000E+00 17 0.443361014 18 0.259392351 19 0.282515466 20 6.82898909E-02 21 -1.42986113E-02 16 -2.38173697E-02 24 -9.46517847E-03 23 -4.06684866E-03 25 -1.91070861E-03
 19338 1 9 0.00000000E+00 17 0.453172684 19 0.347538441 18 0.191971257 20 5.48495203E-02 21 -6.66612945E-03 24 -1.19231706E-02 16 -2.38738600E-02 23 -4.90650535E-03 25 -1.62235650E-04
 19339 1 9 0.00000000E+00 17 0.450013220 19 0.414647281 18 0.134970516 20 3.53928320E-02 21 5.07141091E-03 24 -1.46141732E-02 23 -5.91111090E-03 16 -2.17399448E-02 25 2.16998765E-03
 19340 1 9 0.00000000E+00 19 0.478617847 17 0.437342227 20 1.22410106E-02 18 8.76766369E-02 21 2.15233993E-02 24 -1.74201131E-02 23 -7.12469080E-03 16 -1.79201774E-02 25 5.06384671E-03
 19474 1 9 0.00000000E+00 18 0.612660468 16 0.345808148 17 -3.69250700E-02 20 5.28648384E-02 19 -4.18928042E-02 24 7.74296820E-02 21 -1.72596760E-02 23 -9.71490145E-03 25 1.70293208E-02
 19475 1 9 0.00000000E+00 18 0.651216388 16 0.310559183 17 -3.07124164E-02 20 5.04710414E-02 19 -4.06875983E-02 24 7.03463778E-02 21 -1.63946636E-02 23 -8.86895601E-03 25 1.40706468E-02
 19476 1 9 0.00000000E+00 18 0.692398310 16 0.272600472 17 -2.42984183E-02 20 4.73175868E-02 19 -3.88143733E-02 24 6.26413152E-02 21 -1.52567727E-02 23 -7.93713704E-03 25 1.13490084E-02
 19477 1 9 0.00000000E+00 18 0.736263633 17 -1.79234240E-02 16 0.232112288 20 4.32445072E-02 19 -3.60936858E-02 24 5.42525351E-02 21 -1.38097247E-02 23 -6.90954225E-03 25 8.86341557E-03
 19478 1 9 0.00000000E+00 18 0.782887638 17 -1.18870977E-02 16 0.189308390 20 3.80522497E-02 19 -3.23050804E-02 24 4.51174341E-02 21 -1.20105455E-02 23 -5.77563420E-03 25 6.61264686E-03
 19479 1 9 0.00000000E+00 18 0.832377672 17 -6.55827997E-03 16 0.144427791 20 3.14900465E-02 19 -2.71780547E-02 24 3.51752602E-02 21 -9.80564300E-03 23 -4.52530337E-03 25 4.59653139E-03
 19480 1 9 0.00000000E+00 18 0.884891748 17 -2.39499100E-03 20 2.32425183E-02 19 -2.03781817E-02 16 9.77291763E-02 24 2.43706200E-02 21 -7.12820934E-03 23 -3.15034855E-03 25 2.81763705E-03
 19481 1 9 0.00000000E+00 18 0.940657794 17 3.20433537E-05 19 -1.14908256E-02 20 1.29121514E-02 16 4.94883992E-02 24 1.26570659E-02 21 -3.89514188E-03 23 -1.64323684E-03 25 1.28172652E-03
 19482 1 9 0.00000000E+00 18 1.00000000 17 0.00000000E+00 19 0.00000000E+00 20 0.00000000E+00 16 0.00000000E+00 24 0.00000000E+00 21 0.00000000E+00 23 0.00000000E+00 25 0.00000000E+00
 19483 1 9 0.00000000E+00 18 0.879818738 17 7.20179006E-02 19 2.91169919E-02 20 3.15289907E-02 16 -4.23739012E-03 21 -7.27587147E-03 24 1.36954070E-03 23 -9.60200850E-04 25 -1.37870095E-03
 19484 1 9 0.00000000E+00 18 0.764149606 17 0.139536306 19 6.22642674E-02 20 5.91182522E-02 16 -9.02273785E-03 21 -1.35854306E-02 24 1.79241959E-03 23 -1.78993540E-03 25 -2.46274308E-03
 19485 1 9 0.00000000E+00 18 0.653664529 17 0.201141566 19 0.100379065 20 8.18726346E-02 16 -1.39341168E-02 21 -1.87113881E-02 24 1.31038856E-03 23 -2.50127399E-03 25 -3.22141824E-03
 19486 1 9 0.00000000E+00 18 0.549231470 17 0.255129427 19 0.144511923 20 9.87424627E-02 16 -1.85081922E-02 21 -2.23748423E-02 24 -1.30881619E-06 23 -3.11465049E-03 25 -3.61626712E-03
 19487 1 9 0.00000000E+00 18 0.451877803 17 0.299619555 19 0.195705295 20 0.108571723 21 -2.42269468E-02 16 -2.22585555E-02 24 -2.02571880E-03 23 -3.65854939E-03 25 -3.60461604E-03
 19488 1 9 0.00000000E+00 18 0.362680733 17 0.332852513 19 0.254728764 20 0.110223062 21 -2.38440204E-02 16 -2.47285385E-02 24 -4.59985714E-03 23 -4.16730018E-03 25 -3.14534991E-03
 19489 1 9 0.00000000E+00 17 0.353686422 19 0.321615309 18 0.282573760 20 0.102827340 21 -2.07208171E-02 24 -7.51264626E-03 16 -2.55783815E-02 23 -4.68420889E-03 25 -2.20676442E-03
 19490 1 9 0.00000000E+00 19 0.395018995 17 0.362141639 18 0.212140530 20 8.61924216E-02 21 -1.42537830E-02 24 -1.05287125E-02 23 -5.25828684E-03 16 -2.46779714E-02 25 -7.74813292E-04
 19491 1 9 0.00000000E+00 19 0.471501529 17 0.359719545 20 6.13575205E-02 18 0.151510090 21 -3.69286304E-03 24 -1.34425983E-02 23 -5.95203973E-03 16 -2.21508816E-02 25 1.14969502E-03
 19492 1 9 0.00000000E+00 19 0.544998765 17 0.349308312 20 3.11422329E-02 18 0.100419089 21 1.19208749E-02 24 -1.61624532E-02 23 -6.85191387E-03 16 -1.83395017E-02 25 3.56457080E-03
 19493 1 9 0.00000000E+00 19 0.607115567 17 0.334673643 20 2.07223537E-04 18 5.83596639E-02 21 3.37045565E-02 24 -1.87701639E-02 23 -8.06455407E-03 16 -1.37085225E-02 25 6.48261374E-03
 19494 1 9 0.00000000E+00 19 0.649339437 17 0.319548577 20 -2.61602607E-02 18 2.46592257E-02 21 6.25537038E-02 23 -9.68316011E-03 24 -2.14826241E-02 16 -8.71945173E-03 25 9.94455535E-03
 19550 1 16 0.00000000E+00 22 0.348541617 15 0.336027324 26 0.126069307 27 -1.03502646E-02 29 7.12815998E-03 14 -4.44692513E-03 25 0.113638081 21 7.64538795E-02 28 -3.18190232E-02 23 -6.70646084E-04 30 7.29011837E-03 13 1.70830879E-02 19 5.00728562E-02 31 6.64245291E-03 20 -1.61676053E-02 24 -2.54924037E-02
 19626 1 9 0.00000000E+00 18 0.626464248 16 0.320326507 17 -4.83798608E-02 20 6.60697371E-02 19 -4.27407064E-02 24 8.98109004E-02 21 -1.93736311E-02 23 -1.11551462E-02 25 1.89779270E-02
 19627 1 9 0.00000000E+00 18 0.664248884 16 0.286158979 17 -4.41816635E-02 20 6.51758984E-02 19 -4.12188731E-02 24 8.29145312E-02 21 -1.86472554E-02 23 -1.03456248E-02 25 1.58951394E-02
 19628 1 9 0.00000000E+00 18 0.704349518 16 0.249572039 17 -3.99974734E-02 20 6.37499392E-02 19 -3.89427319E-02 24 7.53583461E-02 21 -1.76714938E-02 23 -9.44954716E-03 25 1.30314231E-02
 19629 1 9 0.00000000E+00 18 0.746693909 17 -3.60302776E-02 16 0.210762009 20 6.16920255E-02 19 -3.57099324E-02 24 6.70820177E-02 21 -1.64213274E-02 23 -8.45846161E-03 25 1.03900386E-02
 19630 1 9 0.00000000E+00 18 0.791084349 17 -3.24858725E-02 16 0.169993699 20 5.88976368E-02 19 -3.12595554E-02 24 5.80353625E-02 21 -1.48731312E-02 23 -7.36630056E-03 25 7.97383301E-03
 19632 1 9 0.00000000E+00 18 0.882798851 17 -2.68105511E-02 20 5.10910563E-02 19 -1.71706229E-02 16 8.44206363E-02 24 3.76446508E-02 21 -1.09130889E-02 23 -4.89241350E-03 25 3.83146526E-03
 19633 1 9 0.00000000E+00 18 0.922361374 17 -2.24131830E-02 20 4.75200117E-02 19 -6.07425021E-03 16 4.21726704E-02 24 2.68340856E-02 21 -8.89271311E-03 23 -3.61505407E-03 25 2.10704468E-03
 19634 1 9 0.00000000E+00 18 0.928176105 17 -5.60835982E-03 20 5.13224564E-02 19 1.07861329E-02 16 8.18736572E-03 24 1.79875363E-02 21 -8.67415965E-03 23 -2.74943304E-03 25 5.72343764E-04
 19635 1 9 0.00000000E+00 18 0.862040639 17 3.85714099E-02 19 3.71367224E-02 20 7.18878061E-02 16 -7.51285488E-03 24 1.42286792E-02 21 -1.26521150E-02 23 -2.86970264E-03 25 -8.30604287E-04
 19636 1 9 0.00000000E+00 18 0.763051331 17 9.31872800E-02 19 7.08143637E-02 20 9.83934253E-02 16 -1.42966630E-02 21 -1.81565434E-02 24 1.24082696E-02 23 -3.40064592E-03 25 -2.00079195E-03
 19637 1 9 0.00000000E+00 18 0.659636974 17 0.145545945 19 0.110669956 20 0.122605093 16 -1.87895130E-02 21 -2.31803712E-02 24 1.03011345E-02 23 -3.93451611E-03 25 -2.85471696E-03
 19638 1 9 0.00000000E+00 18 0.558929443 17 0.191606373 19 0.157380015 20 0.141606554 21 -2.70642098E-02 16 -2.22075116E-02 24 7.48873036E-03 23 -4.38883435E-03 25 -3.35057219E-03
 19639 1 9 0.00000000E+00 18 0.463556439 17 0.229185537 19 0.212042227 20 0.153432295 21 -2.93920059E-02 24 4.00005328E-03 16 -2.46130526E-02 23 -4.75357659E-03 25 -3.45790316E-03
 19640 1 9 0.00000000E+00 18 0.375045478 19 0.275700271 17 0.256753445 20 0.156238899 21 -2.97502540E-02 24 4.17164920E-05 16 -2.58303694E-02 23 -5.04314154E-03 25 -3.15605081E-03
 19641 1 9 0.00000000E+00 19 0.348903030 17 0.273440182 18 0.294472814 20 0.148327440 21 -2.76643094E-02 24 -4.06864425E-03 23 -5.28238807E-03 16 -2.56908182E-02 25 -2.43727490E-03
 19642 1 9 0.00000000E+00 19 0.431031525 17 0.279290140 20 0.128561333 18 0.222571746 21 -2.25359295E-02 24 -7.96039123E-03 23 -5.51199028E-03 16 -2.41400544E-02 25 -1.30636082E-03
 19643 1 9 0.00000000E+00 19 0.519229352 20 9.72018689E-02 17 0.275524616 18 0.159748301 21 -1.35354502E-02 24 -1.13093527E-02 23 -5.79850515E-03 16 -2.12872848E-02 25 2.26409858E-04
 19644 1 9 0.00000000E+00 19 0.606846690 20 5.71733266E-02 17 0.264736891 18 0.106144182 21 5.98133833E-04 24 -1.39886895E-02 23 -6.26054639E-03 16 -1.74132101E-02 25 2.16322229E-03
 19645 1 9 0.00000000E+00 19 0.682058334 20 1.52268326E-02 17 0.250934541 18 6.17412552E-02 21 2.17501000E-02 24 -1.62139442E-02 23 -7.08972383E-03 16 -1.29436105E-02 25 4.53621801E-03
 19646 1 9 0.00000000E+00 19 0.729983509 20 -1.91992521E-02 17 0.238800123 18 2.63599437E-02 21 5.20220026E-02 23 -8.51213187E-03 24 -1.85115971E-02 16 -8.36068112E-03 25 7.41810119E-03
 19647 1 9 0.00000000E+00 19 0.742090225 20 -3.98387685E-02 17 0.231408671 21 9.20286626E-02 18 -6.39208360E-04 23 -1.06177861E-02 24 -2.13462561E-02 16 -4.00006911E-03 25 1.09145511E-02
 19702 1 16 0.00000000E+00 22 0.356551945 15 0.318418741 26 0.135062203 27 -1.01878988E-02 29 7.90273212E-03 25 0.117196284 14 -4.49925521E-03 21 7.62967467E-02 30 7.86121376E-03 28 -3.39937359E-02 23 -6.82080165E-04 13 1.63833015E-02 31 6.60214759E-03 19 4.89852689E-02 20 -1.62112918E-02 24 -2.56863032E-02
 19778 1 9 0.00000000E+00 18 0.632688284 16 0.298241496 17 -5.80378026E-02 20 8.05204287E-02 19 -4.35087942E-02 24 0.103468157 21 -2.16756631E-02 23 -1.27111347E-02 25 2.10150313E-02
 19779 1 9 0.00000000E+00 18 0.668361604 16 0.265467823 17 -5.52643538E-02 20 8.14845711E-02 19 -4.17029150E-02 24 9.69545022E-02 21 -2.11511888E-02 23 -1.19628189E-02 25 1.78127475E-02
 19780 1 9 0.00000000E+00 18 0.705611169 17 -5.25153056E-02 16 0.230653018 20 8.22751373E-02 19 -3.90611514E-02 24 8.97854492E-02 21 -2.04261746E-02 23 -1.11341076E-02 25 1.48119824E-02
 19781 1 9 0.00000000E+00 18 0.744020343 17 -4.98642214E-02 16 0.194066569 20 8.29107016E-02 19 -3.53501849E-02 24 8.19194540E-02 21 -1.95000675E-02 23 -1.02209151E-02 25 1.20183080E-02
 19782 1 9 0.00000000E+00 18 0.782773018 17 -4.72754054E-02 20 8.34839642E-02 19 -3.02588921E-02 16 0.156113625 24 7.33441934E-02 21 -1.83920395E-02 23 -9.22563951E-03 25 9.43717174E-03
 19785 1 9 0.00000000E+00 18 0.871174693 17 -3.15481685E-02 20 9.07185525E-02 19 -8.92641547E-04 16 4.40837592E-02 24 4.50513102E-02 21 -1.54932924E-02 23 -6.10418757E-03 25 3.00998450E-03
 19786 1 9 0.00000000E+00 18 0.860843837 17 -1.28208930E-02 20 0.101925418 19 1.75952949E-02 16 1.60347670E-02 24 3.70481312E-02 21 -1.64661892E-02 23 -5.45368111E-03 25 1.29328680E-03
 19787 1 9 0.00000000E+00 18 0.811227560 17 1.95321217E-02 20 0.121818207 19 4.30708081E-02 16 -1.89003849E-03 24 3.12873386E-02 21 -1.95445959E-02 23 -5.28403092E-03 25 -2.17366920E-04
 19788 1 9 0.00000000E+00 18 0.733394980 17 6.01630323E-02 20 0.146840721 19 7.55817890E-02 16 -1.20534906E-02 24 2.68853866E-02 21 -2.39019841E-02 23 -5.43473708E-03 25 -1.47570926E-03
 19789 1 9 0.00000000E+00 18 0.643608332 17 0.101506226 19 0.114973918 20 0.171846047 16 -1.80854257E-02 21 -2.83458754E-02 24 2.25947201E-02 23 -5.67285856E-03 25 -2.42506666E-03
 19790 1 9 0.00000000E+00 18 0.551228762 19 0.161850289 20 0.193163618 17 0.138794765 21 -3.21020521E-02 24 1.78139787E-02 16 -2.18520798E-02 23 -5.87229384E-03 25 -3.02498299E-03
 19791 1 9 0.00000000E+00 18 0.460898429 19 0.217382833 20 0.207951725 17 0.169253290 21 -3.46587747E-02 24 1.24369804E-02 16 -2.40295026E-02 23 -5.98300854E-03 25 -3.25196236E-03
 19792 1 9 0.00000000E+00 18 0.375194073 19 0.283017725 20 0.213466018 17 0.191143811 21 -3.55817005E-02 24 6.66011777E-03 16 -2.48111431E-02 23 -5.98892942E-03 25 -3.09995934E-03
 19793 1 9 0.00000000E+00 19 0.360158652 20 0.206842542 18 0.295764983 17 0.203472137 21 -3.44177894E-02 24 8.96038022E-04 23 -5.89247374E-03 16 -2.42423844E-02 25 -2.58171139E-03
 19794 1 9 0.00000000E+00 19 0.449604511 20 0.185373396 17 0.206009895 18 0.223753259 21 -3.06250229E-02 24 -4.30395082E-03 23 -5.71185490E-03 16 -2.23737508E-02 25 -1.72648684E-03
 19795 1 9 0.00000000E+00 19 0.550360560 20 0.147461712 17 0.199471354 18 0.159944788 21 -2.34539583E-02 24 -8.38768389E-03 23 -5.49543789E-03 16 -1.93345342E-02 25 -5.66817122E-04
 19796 1 9 0.00000000E+00 19 0.657058299 20 9.46892723E-02 17 0.185921371 18 0.104862191 21 -1.16278166E-02 24 -1.10528721E-02 23 -5.36100706E-03 16 -1.53766181E-02 25 8.87160713E-04
 19797 1 9 0.00000000E+00 19 0.754760265 20 3.55444290E-02 17 0.169718266 18 5.89558221E-02 21 7.46446801E-03 24 -1.26013597E-02 23 -5.58023108E-03 16 -1.09387580E-02 25 2.67709140E-03
 19798 1 9 0.00000000E+00 19 0.814932287 20 -1.18456585E-02 17 0.158228740 18 2.28146911E-02 21 3.84540148E-02 24 -1.41658261E-02 23 -6.64444361E-03 16 -6.68739015E-03 25 4.91357362E-03
 19799 1 9 0.00000000E+00 19 0.816954851 20 -3.31501551E-02 17 0.156880513 21 8.40509906E-02 18 -3.65431071E-03 23 -8.87610670E-03 24 -1.68468002E-02 25 7.75455963E-03 16 -3.11353710E-03
 19800 1 9 0.00000000E+00 19 0.777015805 20 -3.61080691E-02 17 0.162642166 21 0.139818326 18 -2.23211702E-02 23 -1.19109554E-02 24 -2.04888117E-02 25 1.13654071E-02 16 -1.26835048E-05
 19854 1 17 0.00000000E+00 22 0.363568872 26 0.144522443 15 0.301137954 27 -9.86956991E-03 29 8.78331158E-03 25 0.119994827 14 -4.85309726E-03 30 7.16668461E-03 28 -3.62762138E-02 21 7.60250241E-02 23 -6.49736787E-04 13 1.54217677E-02 31 -6.10181177E-03 19 4.76344749E-02 20 -1.63275786E-02 24 -2.61886362E-02 32 1.60112511E-02
 19930 1 9 0.00000000E+00 18 0.631973565 16 0.279307425 17 -6.58600181E-02 20 9.58225355E-02 19 -4.42780554E-02 24 0.118367285 21 -2.41155401E-02 23 -1.43657420E-02 25 2.31485292E-02
 19931 1 9 0.00000000E+00 18 0.664496958 16 0.248162851 17 -6.40079454E-02 20 9.88835320E-02 19 -4.22503948E-02 24 0.112417027 21 -2.38339845E-02 23 -1.36984838E-02 25 1.98304243E-02
 19932 1 9 0.00000000E+00 18 0.697636724 17 -6.20655864E-02 16 0.215390697 20 0.102197476 19 -3.93268764E-02 24 0.105844326 21 -2.34122965E-02 23 -1.29602822E-02 25 1.66958142E-02
 19933 1 9 0.00000000E+00 18 0.730616629 17 -5.99660687E-02 20 0.105911016 16 0.181339622 19 -3.52542102E-02 24 9.86263081E-02 21 -2.28738375E-02 23 -1.21515337E-02 25 1.37520740E-02
 19934 1 9 0.00000000E+00 18 0.762099147 17 -5.74645922E-02 20 0.110293612 19 -2.96918340E-02 16 0.146531448 24 9.07812491E-02 21 -2.22741608E-02 23 -1.12814941E-02 25 1.10066365E-02
 19936 1 9 0.00000000E+00 18 0.809433818 17 -4.81919944E-02 20 0.123470508 19 -1.19940378E-02 16 7.83440843E-02 24 7.37396553E-02 21 -2.14615650E-02 23 -9.47988313E-03 25 6.13940600E-03
 19937 1 9 0.00000000E+00 18 0.814679563 17 -3.79843526E-02 20 0.134646729 19 1.77642726E-03 16 4.81600836E-02 24 6.52249753E-02 21 -2.18451004E-02 23 -8.68706685E-03 25 4.02875803E-03
 19938 1 9 0.00000000E+00 18 0.797754109 20 0.151069865 17 -2.07351446E-02 19 2.03059260E-02 16 2.34751645E-02 24 5.74143119E-02 21 -2.33205259E-02 23 -8.10434576E-03 25 2.14063236E-03
 19939 1 9 0.00000000E+00 18 0.754990280 20 0.173258632 17 4.41564200E-03 19 4.45711575E-02 16 5.55519387E-03 24 5.05520925E-02 21 -2.60528233E-02 23 -7.78146693E-03 25 4.91289014E-04
 19940 1 9 0.00000000E+00 18 0.690766454 20 0.199456409 19 7.50915632E-02 17 3.49523872E-02 24 4.42633890E-02 16 -6.32745354E-03 21 -2.96656117E-02 23 -7.65254488E-03 25 -8.84573325E-04
 19941 1 9 0.00000000E+00 18 0.613525867 20 0.226583377 19 0.112281039 17 6.66416138E-02 24 3.79008278E-02 21 -3.34963202E-02 16 -1.38973491E-02 23 -7.59369880E-03 25 -1.94534182E-03
 19942 1 9 0.00000000E+00 18 0.530530989 20 0.251475781 19 0.156913906 17 9.57317278E-02 21 -3.69304046E-02 24 3.10062617E-02 16 -1.85678378E-02 23 -7.50401895E-03 25 -2.65637948E-03
 19943 1 9 0.00000000E+00 18 0.446651161 19 0.210284427 20 0.271038473 17 0.119517654 21 -3.94704342E-02 24 2.34507341E-02 16 -2.11524982E-02 23 -7.32011627E-03 25 -2.99939723E-03
 19944 1 9 0.00000000E+00 19 0.274218559 20 0.281877577 18 0.365043759 17 0.136152521 21 -4.06789631E-02 24 1.54319787E-02 23 -7.00664427E-03 16 -2.20604781E-02 25 -2.97832279E-03
 19945 1 9 0.00000000E+00 19 0.351034284 20 0.279957861 18 0.287882417 17 0.144450814 21 -4.01133783E-02 24 7.46232504E-03 23 -6.54460071E-03 16 -2.15043649E-02 25 -2.62535363E-03
 19946 1 9 0.00000000E+00 19 0.443329901 20 0.260587513 18 0.216784373 17 0.143810540 21 -3.72860767E-02 24 3.34523123E-04 23 -5.92571404E-03 16 -1.96335949E-02 25 -2.00147554E-03
 19947 1 9 0.00000000E+00 19 0.553231478 20 0.219135240 17 0.134246081 18 0.152982801 21 -3.16340663E-02 24 -5.01658255E-03 23 -5.15970355E-03 16 -1.66044645E-02 25 -1.18078769E-03
 19948 1 9 0.00000000E+00 19 0.680232763 20 0.153157398 17 0.116647720 18 9.73350331E-02 21 -2.23903488E-02 24 -7.84720667E-03 23 -4.30370448E-03 16 -1.26209790E-02 25 -2.10678467E-04
 19949 1 9 0.00000000E+00 19 0.814050198 20 6.78577647E-02 17 9.41082910E-02 18 5.04457802E-02 21 -7.60095427E-03 24 -8.19255318E-03 23 -3.57801071E-03 16 -8.03272054E-03 25 9.42206301E-04
 19950 1 9 0.00000000E+00 19 0.904606283 20 -4.91829263E-03 17 7.85052627E-02 21 2.13032160E-02 18 1.39460005E-02 24 -8.14463012E-03 23 -3.88387521E-03 25 2.43777735E-03 16 -3.85177066E-03
 19951 1 9 0.00000000E+00 19 0.881247640 20 -1.90086681E-02 17 8.61553848E-02 21 7.60777220E-02 18 -1.01506356E-02 23 -6.45426288E-03 24 -1.09858112E-02 25 4.52991063E-03 16 -1.41125452E-03
 19952 1 9 0.00000000E+00 19 0.808300614 20 -1.06794871E-02 21 0.142960191 17 0.102798954 18 -2.60416586E-02 23 -1.00992238E-02 24 -1.50762489E-02 25 7.41810258E-03 16 4.18741984E-04
 20082 1 9 0.00000000E+00 18 0.625273943 16 0.263199955 17 -7.19530359E-02 20 0.111497574 19 -4.51194942E-02 24 0.134436682 21 -2.66278349E-02 23 -1.60965100E-02 25 2.53887177E-02
